distance_to_goal,angle_to_goal,shot_x,shot_y,body_part,shot_type,play_pattern,is_penalty,is_free_kick,is_header,is_foot,is_first_time,under_pressure,is_one_on_one,is_open_goal,is_set_piece,is_goal,match_id,competition_name,season_name,minute,second,outcome,statsbomb_xg
19.268692223396993,15.54476389045926,106.4,21.35,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857272,FIFA World Cup,2022,32,7,Post,0.023374733
15.03329637837291,21.430187812208526,108.6,44.8,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857272,FIFA World Cup,2022,40,40,Blocked,0.056137927
10.295751551003939,38.32417936743834,110.0,37.45,head,open_play,from_throw_in,0,0,1,0,0,1,0,0,0,0,3857272,FIFA World Cup,2022,42,11,Off T,0.05394238
7.608229508236458,48.20980424204379,113.2,31.5875,left_foot,open_play,from_throw_in,0,0,0,1,1,1,0,0,0,0,3857272,FIFA World Cup,2022,44,16,Off T,0.08680134
20.847185811279186,19.07705427940085,100.1,28.7875,right_foot,open_play,regular_play,0,0,0,1,1,0,0,0,0,0,3857272,FIFA World Cup,2022,45,26,Saved,0.0710417
16.942739042138378,19.85485175120548,106.5,24.7625,right_foot,open_play,from_counter,0,0,0,1,0,0,0,0,0,0,3857272,FIFA World Cup,2022,48,15,Blocked,0.0422633
24.09494565775154,15.026674155856668,99.2,47.1625,right_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857272,FIFA World Cup,2022,48,18,Off T,0.032319076
25.07319597199368,14.155957652938582,98.8,21.6125,right_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857272,FIFA World Cup,2022,57,51,Blocked,0.025169194
24.70015498433158,16.857096739800287,95.3,35.0875,left_foot,open_play,from_corner,0,0,0,1,0,0,0,0,1,0,3857272,FIFA World Cup,2022,61,54,Blocked,0.033566043
22.389230809699562,12.437653516979351,105.3,18.1125,right_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857272,FIFA World Cup,2022,86,43,Saved,0.009332121
10.334174192938683,38.363972356559046,109.9,32.8125,head,open_play,from_corner,0,0,1,0,0,1,0,0,1,0,3857272,FIFA World Cup,2022,90,50,Saved,0.05556727
8.827797007181347,44.94739203299903,111.2,35.7,head,open_play,from_free_kick,0,0,1,0,0,1,0,0,1,0,3857272,FIFA World Cup,2022,92,51,Off T,0.06991791
19.56350237048571,21.130439039046372,100.5,33.425,left_foot,open_play,from_free_kick,0,0,0,1,0,0,0,0,1,0,3857278,FIFA World Cup,2022,8,38,Off T,0.045798708
10.622264353705386,36.0839587510918,110.1,31.15,head,open_play,from_free_kick,0,0,1,0,0,1,0,0,1,0,3857278,FIFA World Cup,2022,10,32,Saved,0.080380306
22.10842952925422,17.919006066596026,99.0,28.0875,right_foot,open_play,from_corner,0,0,0,1,0,0,0,0,1,0,3857278,FIFA World Cup,2022,27,8,Blocked,0.040954046
10.90688572645739,35.53507050803737,109.7,31.4125,head,open_play,from_corner,0,0,1,0,0,0,0,0,1,0,3857278,FIFA World Cup,2022,27,10,Saved,0.12157792
20.029244244354306,19.44295507776876,101.3,42.175,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857278,FIFA World Cup,2022,29,16,Blocked,0.05512647
16.73032893430371,17.242739067485473,108.7,47.3375,right_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857278,FIFA World Cup,2022,32,45,Off T,0.04585104
20.209160206450935,18.446498613318283,102.0,44.1875,right_foot,open_play,from_corner,0,0,0,1,1,0,0,0,1,0,3857278,FIFA World Cup,2022,36,0,Blocked,0.043695714
5.03029882313169,71.63364618702258,115.1,33.8625,right_foot,open_play,regular_play,0,0,0,1,1,0,0,1,0,1,3857278,FIFA World Cup,2022,37,49,Goal,0.5303789
15.884273865997148,10.076483477223649,114.2,49.7875,right_foot,open_play,regular_play,0,0,0,1,0,0,1,0,0,0,3857278,FIFA World Cup,2022,41,31,Wayward,0.011004616
16.361616668288008,16.05799780200424,110.0,22.05,left_foot,open_play,regular_play,0,0,0,1,1,0,0,0,0,0,3857278,FIFA World Cup,2022,46,45,Saved,0.05674209
6.008652615187541,62.264548298493835,114.1,33.8625,head,open_play,from_throw_in,0,0,1,0,0,1,0,0,0,0,3857278,FIFA World Cup,2022,51,11,Off T,0.39133456
23.180544778973594,17.813938315314783,97.0,37.8875,right_foot,free_kick,from_free_kick,0,1,0,1,0,0,0,0,1,0,3857278,FIFA World Cup,2022,68,45,Off T,0.080397844
33.26027097003271,11.066441508970803,90.8,19.075,right_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857278,FIFA World Cup,2022,69,53,Off T,0.006830182
9.78889677134252,38.633723649368896,111.0,31.15,head,open_play,from_free_kick,0,0,1,0,0,1,0,0,1,0,3857278,FIFA World Cup,2022,92,28,Off T,0.21722858
8.91074667185641,44.62526457777288,111.1,34.5625,left_foot,open_play,from_free_kick,0,0,0,1,1,0,0,0,1,0,3857278,FIFA World Cup,2022,97,53,Saved,0.30539662
20.505308001832113,14.99912949509536,105.1,20.9125,left_foot,open_play,regular_play,0,0,0,1,1,0,0,0,0,0,3857278,FIFA World Cup,2022,99,26,Saved,0.057746947
24.13731550939333,16.544686798644932,96.9,28.0,right_foot,open_play,regular_play,0,0,0,1,0,1,0,0,0,0,3857277,FIFA World Cup,2022,6,59,Blocked,0.026111592
18.328874931375353,22.330976156541425,101.9,37.8875,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857277,FIFA World Cup,2022,12,48,Blocked,0.052363984
37.5202611931207,11.021105323552483,82.9,29.4,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857277,FIFA World Cup,2022,16,13,Off T,0.00976612
24.026212898623864,16.829388321308624,96.7,40.8625,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857277,FIFA World Cup,2022,18,7,Blocked,0.04188839
25.601281706195884,16.210947550158533,94.5,32.725,left_foot,free_kick,from_free_kick,0,1,0,1,0,0,0,0,1,0,3857277,FIFA World Cup,2022,20,7,Blocked,0.06625415
7.756056101524796,19.003245873353844,117.8,27.5625,left_foot,open_play,from_throw_in,0,0,0,1,0,1,0,0,0,0,3857277,FIFA World Cup,2022,24,25,Blocked,0.03416934
6.499723551813567,53.363510044400144,114.7,31.2375,right_foot,open_play,from_free_kick,0,0,0,1,1,0,0,0,1,0,3857277,FIFA World Cup,2022,45,11,Saved,0.44776994
15.73305139666174,24.830488289890656,105.2,29.6625,right_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857277,FIFA World Cup,2022,46,48,Blocked,0.06879163
21.20884617913007,19.57459462595386,98.8,34.3875,left_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857277,FIFA World Cup,2022,46,49,Off T,0.073204115
26.028842175555948,15.991305992971661,94.0,33.775,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857277,FIFA World Cup,2022,50,26,Blocked,0.042848527
10.554264540933206,19.344762851123058,115.3,25.55,head,open_play,from_counter,0,0,1,0,0,1,1,0,0,0,3857277,FIFA World Cup,2022,50,29,Saved,0.07962643
7.375127117548548,52.5040392854199,112.7,33.95,left_foot,open_play,from_corner,0,0,0,1,1,0,0,0,1,0,3857277,FIFA World Cup,2022,51,55,Blocked,0.2503287
32.36613054181794,12.569151114022837,88.5,27.5625,right_foot,open_play,from_free_kick,0,0,0,1,1,0,0,0,1,0,3857277,FIFA World Cup,2022,64,6,Saved,0.019376563
25.32815873686834,13.436309072281851,99.5,20.125,right_foot,open_play,from_goal_kick,0,0,0,1,0,1,0,0,0,0,3857273,FIFA World Cup,2022,2,2,Off T,0.023614733
24.065119987234635,16.436464694417,97.2,27.3,right_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857273,FIFA World Cup,2022,6,37,Saved,0.035244513
9.277063449712958,40.236097862823996,111.6,38.9375,right_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857273,FIFA World Cup,2022,11,22,Saved,0.12850787
25.056186860733618,16.27181218597353,95.5,29.75,right_foot,open_play,from_counter,0,0,0,1,0,0,0,0,0,0,3857273,FIFA World Cup,2022,19,10,Blocked,0.017788952
11.38711580032451,33.21466701472151,109.6,30.3625,head,open_play,from_free_kick,0,0,1,0,0,1,0,0,1,0,3857273,FIFA World Cup,2022,22,36,Off T,0.07202582
31.250422497143933,13.297901464889726,88.9,31.9375,left_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857273,FIFA World Cup,2022,28,48,Saved,0.02170084
19.32487063346091,16.4248988538641,105.5,22.225,left_foot,open_play,from_goal_kick,0,0,0,1,1,0,0,0,0,0,3857273,FIFA World Cup,2022,41,9,Blocked,0.030164797
14.338497131847532,28.573991413685015,105.7,33.95,left_foot,open_play,from_free_kick,0,0,0,1,1,0,0,0,1,0,3857273,FIFA World Cup,2022,48,50,Wayward,0.08566745
